ppm,intensity
101.560224,26794992.0
101.51169,25346311.0
101.463157,23826810.0
101.41462299999999,22267210.0
101.366089,20701459.0
101.317555,19167531.0
101.269021,17704671.0
101.220488,16347579.0
101.171954,15120110.0
101.12342,14031171.0
101.07488599999999,13073868.0
101.026353,12227704.0
100.977819,11463485.0
100.929285,10750438.0
100.880751,10064213.0
100.832217,9393692.0
100.783684,8744663.0
100.73515,8138886.0
100.686616,7607906.0
100.638082,7182431.0
100.589549,6880561.0
100.541015,6699947.0
100.49248100000001,6617964.0
100.443947,6600251.0
100.395413,6613726.0
100.34688,6638243.0
100.298346,6672014.0
100.249812,6728971.0
100.201278,6829716.0
100.152745,6990219.0
100.10421099999999,7213025.0
100.055677,7484420.0
100.007143,7778332.0
99.958609,8064947.0
99.910076,8320273.0
99.861542,8532831.0
99.813008,8705466.0
99.76447399999999,8852497.0
99.715941,8994009.0
99.667407,9149518.0
99.618873,9332972.0
99.570339,9550670.0
99.521805,9802851.0
99.473272,10088186.0
99.424738,10408737.0
99.376204,10772495.0
99.32767,11191890.0
99.279137,11679175.0
99.230603,12241327.0
99.182069,12877049.0
99.133535,13576526.0
99.085001,14322867.0
99.036468,15093921.0
98.987934,15864188.0
98.9394,16607295.0
98.890866,17298824.0
98.842333,17918436.0
98.79379899999999,18450427.0
98.745265,18883239.0
98.696731,19209446.0
98.648197,19427293.0
98.599664,19543569.0
98.55113,19576377.0
98.502596,19555872.0
98.454062,19521495.0
98.405529,19515621.0
98.356995,19575617.0
98.308461,19727687.0
98.259927,19985363.0
98.211394,20352913.0
98.16286,20831079.0
98.114326,21421536.0
98.065792,22128121.0
98.017258,22955775.0
97.968725,23909801.0
97.920191,24997033.0
97.871657,26227826.0
97.823123,27616394.0
97.77459,29178077.0
97.726056,30924980.0
97.677522,32863172.0
97.628988,34994046.0
97.580454,37319908.0
97.531921,39851179.0
97.483387,42611613.0
97.434853,45638953.0
97.386319,48981239.0
97.337786,52691224.0
97.289252,56822011.0
97.240718,61425782.0
97.192184,66555724.0
97.14365,72269783.0
97.095117,78634086.0
97.046583,85723883.0
96.998049,93621012.0
96.949515,102408340.0
96.900982,112162017.0
96.852448,122941169.0
96.803914,134773385.0
96.75538,147634554.0
96.706846,161423581.0
96.658313,175935383.0
96.609779,190838551.0
96.561245,205666355.0
96.512711,219829521.0
96.464178,232655226.0
96.415644,243450092.0
96.36711,251578705.0
96.31857600000001,256544575.0
96.270042,258057714.0
96.221509,256073079.0
96.172975,250789730.0
96.124441,242611725.0
96.075907,232083367.0
96.027374,219816716.0
95.97884,206426373.0
95.930306,192479530.0
95.881772,178463017.0
95.833238,164765741.0
95.784705,151673833.0
95.736171,139376174.0
95.687637,127978289.0
95.639103,117522027.0
95.59057,108006819.0
95.542036,99407982.0
95.493502,91689489.0
95.444968,84811339.0
95.396434,78732754.0
95.34790100000001,73411806.0
95.299367,68801670.0
95.250833,64844901.0
95.202299,61468748.0
95.153766,58584853.0
95.105232,56095161.0
95.056698,53903132.0
95.00816400000001,51926728.0
94.95963,50108681.0
94.911097,48420703.0
94.862563,46860757.0
94.814029,45444452.0
94.765495,44192866.0
94.716962,43120457.0
94.668428,42227533.0
94.61989399999999,41500174.0
94.57136,40916381.0
94.522826,40453638.0
94.474293,40093650.0
94.425759,39823477.0
94.377225,39634994.0
94.328691,39524335.0
94.280158,39491438.0
94.231624,39539394.0
94.18309,39673909.0
94.134556,39903399.0
94.086023,40239575.0
94.03748900000001,40697555.0
93.988955,41294540.0
93.940421,42046965.0
93.891887,42967272.0
93.843354,44062032.0
93.79482,45332022.0
93.746286,46773042.0
93.69775200000001,48376047.0
93.64921899999999,50127110.0
93.600685,52009575.0
93.552151,54009739.0
93.503617,56124112.0
93.455083,58364496.0
93.40655,60758247.0
93.358016,63343905.0
93.30948199999999,66164003.0
93.260948,69257331.0
93.21241500000001,72652922.0
93.163881,76367866.0
93.115347,80409968.0
93.066813,84784367.0
93.018279,89501488.0
92.969746,94583384.0
92.921212,100066366.0
92.87267800000001,105999561.0
92.82414399999999,112440599.0
92.775611,119450400.0
92.72707700000001,127088503.0
92.678543,135409515.0
92.630009,144460584.0
92.581475,154279461.0
92.532942,164892440.0
92.484408,176311185.0
92.435874,188527856.0
92.38734000000001,201508496.0
92.33880699999999,215184780.0
92.290273,229443952.0
92.241739,244117403.0
92.193205,258969922.0
92.144671,273692876.0
92.096138,287904296.0
92.047604,301157773.0
91.99906999999999,312961831.0
91.950536,322811412.0
91.90200300000001,330231339.0
91.85346899999999,334827130.0
91.804935,336333566.0
91.756401,334649594.0
91.70786700000001,329850931.0
91.659334,322178027.0
91.6108,312003673.0
91.56226600000001,299788900.0
91.51373199999999,286036678.0
91.465199,271250642.0
91.41666500000001,255902541.0
91.368131,240409076.0
91.319597,225117630.0
91.271063,210300417.0
91.22253,196156509.0
91.173996,182819849.0
91.125462,170369894.0
91.07692800000001,158841751.0
91.02839499999999,148235085.0
90.979861,138523368.0
90.931327,129664463.0
90.882793,121610563.0
90.834259,114313522.0
90.785726,107723665.0
90.73719200000001,101784730.0
90.68865799999999,96430568.0
90.640124,91587731.0
90.59159100000001,87183409.0
90.54305699999999,83154268.0
90.494523,79451548.0
90.445989,76040858.0
90.39745500000001,72898534.0
90.348922,70007453.0
90.300388,67353712.0
90.25185400000001,64924167.0
90.20331999999999,62704904.0
90.154787,60681646.0
90.10625300000001,58842440.0
90.05771899999999,57181025.0
90.009185,55698316.0
89.960652,54400916.0
89.912118,53298010.0
89.863584,52398671.0
89.81505,51710501.0
89.76651600000001,51239351.0
89.71798299999999,50989824.0
89.669449,50966223.0
89.620915,51173007.0
89.57238100000001,51613596.0
89.523848,52287863.0
89.475314,53190489.0
89.42678000000001,54312174.0
89.37824599999999,55643270.0
89.329712,57177191.0
89.28117900000001,58911493.0
89.23264499999999,60846943.0
89.184111,62986773.0
89.135577,65338001.0
89.08704399999999,67914948.0
89.03851,70742909.0
88.989976,73858766.0
88.94144200000001,77306327.0
88.89290799999999,81127627.0
88.844375,85355181.0
88.79584100000001,90010623.0
88.74730699999999,95110995.0
88.698773,100678876.0
88.65024,106750839.0
88.60170600000001,113381251.0
88.553172,120641535.0
88.504638,128616025.0
88.45610400000001,137395127.0
88.40757099999999,147067047.0
88.359037,157710321.0
88.310503,169388863.0
88.261969,182148864.0
88.213436,196014454.0
88.164902,210978841.0
88.11636800000001,226988958.0
88.06783399999999,243923534.0
88.0193,261566404.0
87.97076700000001,279579229.0
87.92223299999999,297480883.0
87.873699,314643802.0
87.825165,330318701.0
87.77663199999999,343695290.0
87.728098,353995776.0
87.679564,360582959.0
87.63103000000001,363053845.0
87.58249599999999,361291600.0
87.533963,355464016.0
87.48542900000001,345976419.0
87.43689499999999,333399621.0
87.388361,318394132.0
87.339828,301644167.0
87.291294,283806445.0
87.24276,265473813.0
87.194226,247152317.0
87.14569200000001,229250305.0
87.09715899999999,212077603.0
87.048625,195852000.0
87.000091,180709736.0
86.951557,166717390.0
86.903024,153884048.0
86.85449,142174006.0
86.80595600000001,131520370.0
86.75742199999999,121838799.0
86.708888,113039389.0
86.66035500000001,105034662.0
86.61182099999999,97743191.0
86.563287,91090328.0
86.514753,85008420.0
86.46621999999999,79438217.0
86.417686,74331397.0
86.369152,69652505.0
86.32061800000001,65378069.0
86.272085,61491779.0
86.223551,57977018.0
86.17501700000001,54810128.0
86.126483,51957695.0
86.077949,49378700.0
86.029416,47029676.0
85.980882,44870031.0
85.932348,42865650.0
85.883814,40990430.0
85.83528100000001,39226217.0
85.78674699999999,37561703.0
85.738213,35990422.0
85.689679,34507792.0
85.641145,33107601.0
85.592612,31779507.0
85.544078,30509618.0
85.495544,29284593.0
85.44700999999999,28096862.0
85.398477,26947095.0
85.34994300000001,25841928.0
85.30140899999999,24788437.0
85.252875,23788789.0
85.204341,22837781.0
85.155808,21923842.0
85.107274,21032384.0
85.05874,20149837.0
85.01020600000001,19267216.0
84.961673,18382962.0
84.913139,17504951.0
84.86460500000001,16650403.0
84.816071,15841557.0
84.767537,15096788.0
84.719004,14420848.0
84.67047,13800136.0
84.621936,13206361.0
84.573402,12606696.0
84.524869,11975388.0
84.47633499999999,11302407.0
84.427801,10596990.0
84.379267,9885124.0
84.330733,9200979.0
84.2822,8574560.0
84.233666,8020512.0
84.185132,7533426.0
84.13659799999999,7091862.0
84.088065,6668897.0
84.03953100000001,6244074.0
83.990997,5811681.0
83.942463,5382448.0
83.893929,4978537.0
83.845396,4624067.0
83.796862,4335048.0
83.748328,4112960.0
83.699794,3944943.0
83.651261,3810371.0
83.602727,3690045.0
83.55419300000001,3572851.0
83.505659,3456668.0
83.457125,3344154.0
83.408592,3236630.0
83.360058,3129484.0
83.311524,3011066.0
83.26299,2865353.0
83.214457,2677251.0
83.16592299999999,2438339.0
83.117389,2150751.0
83.068855,1827860.0
83.020321,1491886.0
82.971788,1169580.0
82.923254,887406.0
82.87472,667317.0
82.82618599999999,523442.0
82.777653,459360.0
82.729119,466058.0
82.680585,521893.0
82.632051,596317.0
82.583517,657377.0
82.534984,680348.0
82.48645,653892.0
82.437916,581628.0
82.389382,479281.0
82.340849,368713.0
82.292315,270432.0
82.24378100000001,196530.0
82.195247,146370.0
82.146714,106719.0
82.09818,56298.0
82.049646,-27038.0
82.001112,-159169.0
81.952578,-344731.0
81.904045,-575318.0
81.85551099999999,-830701.0
81.806977,-1082577.0
81.758443,-1300340.0
81.70991,-1457791.0
81.661376,-1538503.0
81.612842,-1537536.0
81.564308,-1459297.0
81.515774,-1314052.0
81.467241,-1116028.0
81.418707,-883771.0
81.370173,-640851.0
81.321639,-414634.0
81.273106,-232426.0
81.224572,-116034.0
81.176038,-76887.0
81.127504,-113917.0
81.07897,-215261.0
81.030437,-362783.0
80.981903,-536978.0
80.933369,-720584.0
80.884835,-901068.0
80.836302,-1072779.0
80.787768,-1238314.0
80.739234,-1407535.0
80.6907,-1593389.0
80.642166,-1805797.0
80.593633,-2046299.0
80.545099,-2305841.0
80.496565,-2566642.0
80.448031,-2807298.0
80.399498,-3009163.0
80.350964,-3161921.0
80.30243,-3266778.0
80.253896,-3336320.0
80.205362,-3390590.0
80.156829,-3450095.0
80.108295,-3528248.0
80.059761,-3626560.0
80.011227,-3734659.0
79.962694,-3834664.0
79.91416,-3907560.0
79.865626,-3939257.0
79.817092,-3924629.0
79.768558,-3868464.0
79.720025,-3782943.0
79.671491,-3682583.0
79.622957,-3578991.0
79.574423,-3478018.0
79.52589,-3380617.0
79.477356,-3286347.0
79.428822,-3196845.0
79.38028800000001,-3116870.0
79.331754,-3052793.0
79.283221,-3010556.0
79.234687,-2995141.0
79.186153,-3011310.0
79.137619,-3063749.0
79.089086,-3155370.0
79.040552,-3284609.0
78.992018,-3443493.0
78.943484,-3617495.0
78.89495,-3787052.0
78.846417,-3930195.0
78.797883,-4025704.0
78.749349,-4056013.0
78.700815,-4009149.0
78.652282,-3879594.0
78.603748,-3668582.0
78.555214,-3384377.0
78.50668,-3042336.0
78.458146,-2664296.0
78.40961300000001,-2277129.0
78.361079,-1910919.0
78.312545,-1597119.0
78.264011,-1366274.0
78.215478,-1244168.0
78.166944,-1245934.0
78.11841,-1369730.0
78.06987600000001,-1593394.0
78.021343,-1876878.0
77.972809,-2170222.0
77.924275,-2423985.0
77.875741,-2598386.0
77.827207,-2668968.0
77.778674,-2628534.0
77.73014,-2486062.0
77.681606,-2263443.0
77.633072,-1990740.0
77.584539,-1700656.0
77.536005,-1423191.0
77.487471,-1181687.0
77.438937,-991206.0
77.390403,-859025.0
77.34187,-786039.0
77.293336,-767748.0
77.244802,-794446.0
77.196268,-851163.0
77.147735,-918552.0
77.09920100000001,-975519.0
77.050667,-1003296.0
77.002133,-989080.0
76.953599,-927092.0
76.905066,-816643.0
76.856532,-659019.0
76.807998,-455413.0
76.75946400000001,-206461.0
76.710931,87285.0
76.662397,424365.0
76.613863,801083.0
76.565329,1210978.0
76.516795,1646641.0
76.468262,2103389.0
76.419728,2581480.0
76.37119399999999,3083732.0
76.32266,3609115.0
76.27412700000001,4146509.0
76.225593,4673079.0
76.177059,5158663.0
76.128525,5573872.0
76.079991,5897630.0
76.031458,6120595.0
75.982924,6244039.0
75.93439000000001,6276727.0
75.885856,6232495.0
75.837323,6128587.0
75.78878900000001,5983167.0
75.740255,5811878.0
75.691721,5625679.0
75.643187,5431631.0
75.594654,5235186.0
75.54612,5040909.0
75.497586,4850451.0
75.44905200000001,4659642.0
75.40051899999999,4457595.0
75.351985,4229184.0
75.303451,3959964.0
75.254917,3641053.0
75.206383,3271423.0
75.15785,2856875.0
75.109316,2407266.0
75.06078199999999,1934370.0
75.012248,1451361.0
74.96371500000001,973328.0
74.915181,518097.0
74.866647,106886.0
74.818113,-236431.0
74.76957900000001,-489549.0
74.721046,-639605.0
74.672512,-691061.0
74.62397800000001,-668071.0
74.57544399999999,-608638.0
74.526911,-553148.0
74.47837700000001,-532876.0
74.429843,-562959.0
74.381309,-640995.0
74.332776,-749953.0
74.284242,-863573.0
74.235708,-953049.0
74.187174,-993966.0
74.13864000000001,-971741.0
74.09010699999999,-883476.0
74.041573,-735623.0
73.993039,-539440.0
73.944505,-307462.0
73.895972,-52752.0
73.847438,210049.0
73.79890400000001,463874.0
73.75036999999999,689739.0
73.701836,868703.0
73.65330300000001,984946.0
73.60476899999999,1029344.0
73.556235,1002080.0
73.507701,912539.0
73.459168,776050.0
73.410634,609157.0
73.3621,426014.0
73.31356600000001,237413.0
73.26503199999999,51908.0
73.216499,-122809.0
73.167965,-279674.0
73.119431,-412993.0
73.070897,-518878.0
73.022364,-594392.0
72.97383,-636108.0
72.925296,-639987.0
72.876762,-603903.0
72.828228,-531721.0
72.77969499999999,-435721.0
72.731161,-334289.0
72.682627,-244909.0
72.63409300000001,-176423.0
72.58556,-125819.0
72.537026,-81716.0
72.48849200000001,-31668.0
72.43995799999999,31785.0
72.391424,108987.0
72.34289100000001,193531.0
72.29435699999999,272602.0
72.245823,326824.0
72.197289,331259.0
72.148756,258803.0
72.100222,85551.0
72.051688,-203471.0
72.00315400000001,-609951.0
71.95461999999999,-1120985.0
71.906087,-1711705.0
71.857553,-2350755.0
71.80901899999999,-3005919.0
71.760485,-3647580.0
71.711952,-4249996.0
71.66341800000001,-4791930.0
71.614884,-5257610.0
71.56635,-5637517.0
71.517816,-5928016.0
71.46928299999999,-6129491.0
71.420749,-6243657.0
71.372215,-6271422.0
71.32368100000001,-6212827.0
71.275148,-6069559.0
71.226614,-5848496.0
71.17808000000001,-5563296.0
71.12954599999999,-5232324.0
71.081012,-4874349.0
71.03247900000001,-4505334.0
70.98394499999999,-4138428.0
70.935411,-3786096.0
70.886877,-3461795.0
70.83834399999999,-3179638.0
70.78981,-2952514.0
70.741276,-2790068.0
70.69274200000001,-2697306.0
70.64420799999999,-2673671.0
70.595675,-2712131.0
70.547141,-2798519.0
70.49860699999999,-2912125.0
70.450073,-3028690.0
70.40154,-3125744.0
70.35300600000001,-3188410.0
70.304472,-3212706.0
70.255938,-3204246.0
70.20740500000001,-3172747.0
70.15887099999999,-3125252.0
70.110337,-3061681.0
70.061803,-2974928.0
70.013269,-2854942.0
69.964736,-2694045.0
69.916202,-2490514.0
69.86766800000001,-2249159.0
69.81913399999999,-1979840.0
69.770601,-1695538.0
69.72206700000001,-1410829.0
69.67353299999999,-1140303.0
69.624999,-896229.0
69.576465,-685515.0
69.52793199999999,-507148.0
69.479398,-351786.0
69.430864,-204484.0
69.38233000000001,-49688.0
69.333797,124114.0
69.285263,322558.0
69.236729,546338.0
69.188195,792627.0
69.139661,1054934.0
69.091128,1322170.0
69.042594,1579265.0
68.99406,1810315.0
68.945526,2002558.0
68.89699300000001,2148995.0
68.84845899999999,2249199.0
68.799925,2309459.0
68.751391,2342965.0
68.702857,2369314.0
68.654324,2412367.0
68.60579,2496205.0
68.55725600000001,2640032.0
68.50872199999999,2853481.0
68.460189,3134006.0
68.41165500000001,3467615.0
68.36312099999999,3832795.0
68.314587,4206032.0
68.266053,4566896.0
68.21752,4901394.0
68.168986,5202974.0
68.120452,5470953.0
68.07191800000001,5706927.0
68.023385,5911123.0
67.974851,6081178.0
67.926317,6214322.0
67.877783,6311382.0
67.829249,6379675.0
67.780716,6432770.0
67.732182,6487184.0
67.683648,6557665.0
67.635114,6653281.0
67.58658100000001,6776250.0
67.53804699999999,6924185.0
67.489513,7094643.0
67.440979,7289556.0
67.392445,7517374.0
67.343912,7792311.0
67.295378,8131448.0
67.246844,8550751.0
67.19830999999999,9060804.0
67.149777,9663163.0
67.10124300000001,10348723.0
67.052709,11099147.0
67.004175,11890883.0
66.955641,12699910.0
66.907108,13505517.0
66.858574,14293015.0
66.81004,15056088.0
66.76150600000001,15798419.0
66.712973,16532721.0
66.664439,17275888.0
66.615905,18041841.0
66.567371,18835897.0
66.518838,19653634.0
66.470304,20484028.0
66.42177,21314361.0
66.373236,22134798.0
66.324702,22941906.0
66.276169,23740913.0
66.22763499999999,24545960.0
66.179101,25377784.0
66.130567,26259529.0
66.082034,27212456.0
66.0335,28252894.0
65.984966,29390815.0
65.936432,30629976.0
65.88789799999999,31969796.0
65.839365,33408733.0
65.79083100000001,34947863.0
65.742297,36592825.0
65.693763,38353268.0
65.64523,40240678.0
65.596696,42266131.0
65.548162,44439148.0
65.499628,46768125.0
65.451094,49262671.0
65.40256099999999,51937579.0
65.354027,54816812.0
65.305493,57934748.0
65.256959,61332881.0
65.208426,65052990.0
65.159892,69130211.0
65.111358,73589409.0
65.06282399999999,78446244.0
65.01429,83712379.0
64.965757,89403321.0
64.91722299999999,95546622.0
64.868689,102187352.0
64.820155,109387768.0
64.771622,117220186.0
64.723088,125755006.0
64.674554,135047606.0
64.62602,145127158.0
64.577486,155988337.0
64.528953,167584902.0
64.480419,179823059.0
64.431885,192552739.0
64.383351,205556996.0
64.334818,218542771.0
64.286284,231138883.0
64.23775,242907189.0
64.189216,253370324.0
64.140682,262054997.0
64.09214899999999,268544439.0
64.043615,272528670.0
63.995081000000006,273839871.0
63.946546999999995,272464602.0
63.898014,268533408.0
63.84948000000001,262295571.0
63.800945999999996,254087776.0
63.752412,244301265.0
63.703878,233348402.0
63.655345,221629885.0
63.606811,209506506.0
63.558277000000004,197280564.0
63.50974300000001,185189642.0
63.461209999999994,173411268.0
63.412676,162073601.0
63.364142,151266753.0
63.315608,141051326.0
63.267074,131463744.0
63.218541,122519901.0
63.170007,114218502.0
63.121472999999995,106544338.0
63.072939,99471066.0
63.024406000000006,92963501.0
62.975871999999995,86980159.0
62.927338,81476733.0
62.878804,76410144.0
62.83027,71741733.0
62.781737,67438162.0
62.733203,63469855.0
62.68466899999999,59808601.0
62.636134999999996,56426336.0
62.587602000000004,53296023.0
62.53906800000001,50393876.0
62.490534,47701543.0
62.442,45207297.0
62.393467,42905759.0
62.344933,40795840.0
62.296399,38877084.0
62.247865000000004,37145372.0
62.19933100000001,35589436.0
62.150797999999995,34188977.0
62.102264,32914361.0
62.05373,31727887.0
62.005196,30587123.0
61.956663,29450633.0
61.908129,28285106.0
61.859595,27071445.0
61.811060999999995,25807281.0
61.762527,24504794.0
61.71399399999999,23185072.0
61.665459999999996,21871932.0
61.616926,20588119.0
61.568392,19354595.0
61.519859,18191149.0
61.471325,17115813.0
61.422791000000004,16142296.0
61.37425699999999,15277118.0
61.325722999999996,14518598.0
61.277190000000004,13858286.0
61.22865600000001,13283420.0
61.180122,12778624.0
61.131588,12326548.0
61.083055,11908649.0
61.034521,11507163.0
60.985987,11107747.0
60.937453000000005,10701110.0
60.888918999999994,10282832.0
60.840385999999995,9852480.0
60.791852,9413701.0
60.743318,8975293.0
60.694784,8551322.0
60.646251,8158637.0
60.597717,7812264.0
60.549183,7520995.0
60.500648999999996,7285161.0
60.452115,7097224.0
60.40358199999999,6944684.0
60.355048,6814351.0
60.306514,6696683.0
60.25798,6588547.0
60.209447,6493040.0
60.160913,6416009.0
60.112379000000004,6360542.0
60.06384499999999,6322176.0
60.015311,6288070.0
59.966778000000005,6241716.0
59.918243999999994,6171536.0
59.86971,6078826.0
59.821176,5980567.0
59.772643,5905559.0
59.724109,5886091.0
59.675575,5949121.0
59.627041000000006,6110222.0
59.578506999999995,6371095.0
59.529973999999996,6719495.0
59.48144,7130110.0
59.432906,7566294.0
59.384372,7983773.0
59.335839,8336965.0
59.287305,8586737.0
59.23877099999999,8707047.0
59.190236999999996,8688450.0
59.141703,8537874.0
59.09316999999999,8275398.0
59.044636,7929377.0
58.996102,7531462.0
58.947568000000004,7112432.0
58.899035,6698532.0
58.850501,6307619.0
58.801967000000005,5945803.0
58.753432999999994,5607068.0
58.704899,5277702.0
58.656366000000006,4944141.0
58.607831999999995,4600249.0
58.559298,4250857.0
58.510764,3911231.0
58.462231,3603796.0
58.413697,3352940.0
58.365163,3178268.0
58.316629000000006,3087827.0
58.26809599999999,3074261.0
58.219561999999996,3116378.0
58.171028,3185988.0
58.122493999999996,3257042.0
58.07396,3313119.0
58.025427,3350417.0
57.976893000000004,3375943.0
57.92835899999999,3402944.0
57.879825,3446437.0
57.831292000000005,3520402.0
57.782757999999994,3636210.0
57.734224,3801021.0
57.68569,4015992.0
57.637156000000004,4275663.0
57.588623,4569887.0
57.540089,4887974.0
57.491555000000005,5222896.0
57.443020999999995,5573294.0
57.394488,5942615.0
57.345954000000006,6336499.0
57.297419999999995,6760206.0
57.248886,7216909.0
57.200352,7706532.0
57.151818999999996,8224508.0
57.103285,8760698.0
57.054751,9299528.0
57.00621700000001,9821988.0
56.95768399999999,10308329.0
56.90915,10739241.0
56.860616,11094246.0
56.812082,11348812.0
56.763548,11473722.0
56.715015,11439233.0
56.666481000000005,11223049.0
56.617946999999994,10817947.0
56.569413,10234675.0
56.520880000000005,9498742.0
56.472345999999995,8643733.0
56.423812,7705689.0
56.375278,6721492.0
56.326744,5730304.0
56.278211,4774011.0
56.229677,3893291.0
56.181143000000006,3119811.0
56.132608999999995,2468936.0
56.084076,1937449.0
56.03554200000001,1507498.0
55.987007999999996,1154227.0
55.938474,853386.0
55.88994,586462.0
55.841407,342574.0
55.792873,117340.0
55.744339000000004,-90348.0
55.69580500000001,-281845.0
55.647271999999994,-460503.0
55.598738,-630671.0
55.550204,-795041.0
55.50167,-952630.0
55.453136,-1099063.0
55.404603,-1228722.0
55.35606899999999,-1336772.0
55.307534999999994,-1419418.0
55.259001,-1472502.0
55.210468000000006,-1490076.0
55.161933999999995,-1464434.0
55.1134,-1387763.0
55.064866,-1254541.0
55.01633199999999,-1063622.0
54.967799,-819360.0
54.919265,-531378.0
54.870731000000006,-213137.0
54.822196999999996,119584.0
54.773664000000004,448897.0
54.72513000000001,753517.0
54.676595999999996,1007963.0
54.628062,1184915.0
54.579529,1261220.0
54.530995,1224734.0
54.482461,1077707.0
54.433927000000004,834635.0
54.38539300000001,516584.0
54.336859999999994,146446.0
54.288326,-251950.0
54.239792,-651934.0
54.191258,-1023201.0
54.142725,-1335017.0
54.094191,-1562621.0
54.04565699999999,-1693324.0
53.997122999999995,-1729200.0
53.948589,-1685601.0
53.900056000000006,-1586604.0
53.851521999999996,-1459008.0
53.802988,-1326714.0
53.754454,-1207370.0
53.705921,-1112373.0
53.657387,-1049316.0
53.608853,-1024412.0
53.56031899999999,-1042856.0
53.511784999999996,-1107288.0
53.463252000000004,-1216106.0
53.41471800000001,-1363292.0
53.366184,-1539823.0
53.31765,-1735373.0
53.269117,-1938975.0
53.220583,-2138473.0
53.172049,-2320135.0
53.123515000000005,-2470160.0
53.07498100000001,-2578276.0
53.026447999999995,-2641335.0
52.977914,-2664033.0
52.92938,-2655723.0
52.880846,-2625348.0
52.832313,-2577957.0
52.783779,-2514845.0
52.73524499999999,-2436373.0
52.686710999999995,-2344701.0
52.638177,-2244335.0
52.58964399999999,-2140734.0
52.541109999999996,-2038905.0
52.492576,-1943526.0
52.444042,-1859966.0
52.395509000000004,-1794247.0
52.346975,-1750715.0
52.298441,-1728575.0
52.249907,-1719883.0
52.201373,-1710732.0
52.152840000000005,-1685182.0
52.104306,-1630113.0
52.055772,-1539219.0
52.007238,-1415196.0
51.958705,-1269705.0
51.910171000000005,-1121068.0
51.861637,-990166.0
51.813103000000005,-895639.0
51.764569,-849725.0
51.716035999999995,-856046.0
51.667502,-910133.0
51.618968,-1002591.0
51.570434000000006,-1123388.0
51.521901,-1265065.0
51.473366999999996,-1423419.0
51.424833,-1596028.0
51.376298999999996,-1779957.0
51.327765,-1969654.0
51.279232,-2155292.0
51.230698,-2321981.0
51.182164,-2450699.0
51.13363,-2521371.0
51.085097,-2517373.0
51.036563,-2430209.0
50.988029,-2263252.0
50.939495,-2033315.0
50.890961,-1768311.0
50.842428000000005,-1500187.0
50.793894,-1255245.0
50.74536,-1046519.0
50.696826,-872198.0
50.648293,-720058.0
50.599759000000006,-574568.0
50.551225,-423121.0
50.502691,-260119.0
50.454158,-89229.0
50.405623999999996,76126.0
50.35709,214764.0
50.308556,302875.0
50.260022,321474.0
50.211489,263774.0
50.162955,139478.0
50.114421,-26065.0
50.065887,-197937.0
50.017354,-341086.0
49.96882,-430072.0
49.920286,-455847.0
49.871752,-427128.0
49.823218,-365902.0
49.774685,-298935.0
49.726151,-248644.0
49.677617,-226344.0
49.629083,-229422.0
49.58055,-242606.0
49.532016,-242823.0
49.483482,-206485.0
49.434948,-117343.0
49.386414,27381.0
49.337881,214716.0
49.289347,418744.0
49.240813,608052.0
49.192279,755123.0
49.143746,843680.0
49.095212,871495.0
49.046678,849346.0
48.998144,798744.0
48.94961,749562.0
48.901077,736344.0
48.852543,792102.0
48.804009,940972.0
48.755475,1192895.0
48.706942,1542444.0
48.658408,1971402.0
48.609874,2453229.0
48.56134,2957612.0
48.512806,3453961.0
48.464273,3913473.0
48.415739,4310321.0
48.367205,4622964.0
48.318671,4835808.0
48.270138,4940384.0
48.221604,4935224.0
48.17307,4824893.0
48.124536,4619400.0
48.076002,4334372.0
48.027469,3990866.0
47.978935,3613322.0
47.930401,3225267.0
47.881867,2844195.0
47.833334,2478115.0
47.7848,2125722.0
47.736266,1780334.0
47.687732000000004,1435474.0
47.639198,1089185.0
47.590665,745254.0
47.542131,411723.0
47.493596999999994,98449.0
47.445063,-184710.0
47.39653,-428754.0
47.347996,-626081.0
47.299462,-771515.0
47.250928,-863890.0
47.202394,-907575.0
47.153861,-913045.0
47.105327,-896000.0
47.056793,-874971.0
47.008259,-867909.0
46.959726,-888521.0
46.911192,-943438.0
46.862658,-1031075.0
46.814124,-1142599.0
46.76559,-1264691.0
46.717057000000004,-1383397.0
46.668523,-1487782.0
46.619989000000004,-1571974.0
46.571455,-1634516.0
46.522921999999994,-1675605.0
46.474388,-1694213.0
46.425854,-1687216.0
46.377320000000005,-1650950.0
46.328787,-1583721.0
46.280253,-1487246.0
46.231719,-1366046.0
46.183184999999995,-1225346.0
46.134651,-1068788.0
46.086118,-897133.0
46.037584,-708287.0
45.98905,-498394.0
45.940515999999995,-263651.0
45.891983,-2486.0
45.843449,282619.0
45.794915,584780.0
45.746381,894322.0
45.697846999999996,1201414.0
45.649314000000004,1497947.0
45.60078,1777762.0
45.552246000000004,2035960.0
45.503712,2268399.0
45.455179,2471673.0
45.406645000000005,2643264.0
45.358111,2782096.0
45.309577000000004,2889918.0
45.261043,2972846.0
45.212509999999995,3040970.0
45.163976,3104656.0
45.115442,3168815.0
45.066908000000005,3228810.0
45.018375,3271100.0
44.969840999999995,3278811.0
44.921307,3239410.0
44.872772999999995,3150546.0
44.824239,3021394.0
44.775706,2869320.0
44.727171999999996,2714065.0
44.678638,2572479.0
44.630103999999996,2455864.0
44.581571000000004,2369968.0
44.533037,2316456.0
44.484503000000004,2294826.0
44.435969,2304148.0
44.387434999999996,2344112.0
