13C CP-TOSS
287, 1554867, 35513.7203, 282.397075
288, 1303015, 35507.6168, 282.348541
289, 1001801, 35501.5132, 282.300007
290, 654876, 35495.4097, 282.251474
291, 263231, 35489.3062, 282.202940
292, -173090, 35483.2027, 282.154406
293, -651344, 35477.0992, 282.105872
294, -1162930, 35470.9957, 282.057339
295, -1692511, 35464.8922, 282.008805
296, -2219927, 35458.7886, 281.960271
297, -2724124, 35452.6851, 281.911737
298, -3187155, 35446.5816, 281.863203
299, -3596234, 35440.4781, 281.814670
300, -3943079, 35434.3746, 281.766136
301, -4221909, 35428.2711, 281.717602
302, -4428196, 35422.1675, 281.669068
303, -4559017, 35416.0640, 281.620535
304, -4613944, 35409.9605, 281.572001
305, -4595034, 35403.8570, 281.523467
306, -4505868, 35397.7535, 281.474933
307, -4350871, 35391.6500, 281.426399
308, -4135765, 35385.5465, 281.377866
309, -3868605, 35379.4429, 281.329332
310, -3560128, 35373.3394, 281.280798
311, -3222792, 35367.2359, 281.232264
312, -2869180, 35361.1324, 281.183731
313, -2510943, 35355.0289, 281.135197
314, -2158995, 35348.9254, 281.086663
315, -1824844, 35342.8218, 281.038129
316, -1522438, 35336.7183, 280.989595
317, -1269662, 35330.6148, 280.941062
318, -1088325, 35324.5113, 280.892528
319, -1001418, 35318.4078, 280.843994
320, -1027482, 35312.3043, 280.795460
321, -1174048, 35306.2007, 280.746927
322, -1433658, 35300.0972, 280.698393
323, -1784911, 35293.9937, 280.649859
324, -2197661, 35287.8902, 280.601325
325, -2638822, 35281.7867, 280.552792
326, -3075863, 35275.6832, 280.504258
327, -3478271, 35269.5797, 280.455724
328, -3819370, 35263.4761, 280.407190
329, -4079798, 35257.3726, 280.358656
330, -4251160, 35251.2691, 280.310123
331, -4337252, 35245.1656, 280.261589
332, -4351886, 35239.0621, 280.213055
333, -4314713, 35232.9586, 280.164521
334, -4246997, 35226.8550, 280.115988
335, -4168201, 35220.7515, 280.067454
336, -4093196, 35214.6480, 280.018920
337, -4030178, 35208.5445, 279.970386
338, -3980068, 35202.4410, 279.921852
339, -3937980, 35196.3375, 279.873319
340, -3896209, 35190.2340, 279.824785
341, -3847317, 35184.1304, 279.776251
342, -3785889, 35178.0269, 279.727717
343, -3708396, 35171.9234, 279.679184
344, -3611782, 35165.8199, 279.630650
345, -3492458, 35159.7164, 279.582116
346, -3347580, 35153.6129, 279.533582
347, -3178723, 35147.5093, 279.485048
348, -2995215, 35141.4058, 279.436515
349, -2813213, 35135.3023, 279.387981
350, -2649199, 35129.1988, 279.339447
351, -2511330, 35123.0953, 279.290913
352, -2394325, 35116.9918, 279.242380
353, -2281290, 35110.8882, 279.193846
354, -2151134, 35104.7847, 279.145312
355, -1987458, 35098.6812, 279.096778
356, -1785143, 35092.5777, 279.048244
357, -1552751, 35086.4742, 278.999711
358, -1310401, 35080.3707, 278.951177
359, -1084075, 35074.2672, 278.902643
360, -898433, 35068.1636, 278.854109
361, -770721, 35062.0601, 278.805576
362, -707554, 35055.9566, 278.757042
363, -704906, 35049.8531, 278.708508
364, -750607, 35043.7496, 278.659974
365, -828140, 35037.6461, 278.611440
366, -920383, 35031.5425, 278.562907
367, -1012347, 35025.4390, 278.514373
368, -1092848, 35019.3355, 278.465839
369, -1155607, 35013.2320, 278.417305
370, -1199700, 35007.1285, 278.368772
371, -1228455, 35001.0250, 278.320238
372, -1246323, 34994.9215, 278.271704
373, -1255123, 34988.8179, 278.223170
374, -1252118, 34982.7144, 278.174636
375, -1231319, 34976.6109, 278.126103
376, -1187009, 34970.5074, 278.077569
377, -1116984, 34964.4039, 278.029035
378, -1023675, 34958.3004, 277.980501
379, -913167, 34952.1968, 277.931968
380, -793688, 34946.0933, 277.883434
381, -675165, 34939.9898, 277.834900
382, -570099, 34933.8863, 277.786366
383, -494159, 34927.7828, 277.737832
384, -464383, 34921.6793, 277.689299
385, -494317, 34915.5757, 277.640765
386, -588250, 34909.4722, 277.592231
387, -738181, 34903.3687, 277.543697
388, -926002, 34897.2652, 277.495164
389, -1129963, 34891.1617, 277.446630
390, -1331624, 34885.0582, 277.398096
391, -1519475, 34878.9547, 277.349562
392, -1688371, 34872.8511, 277.301028
393, -1836997, 34866.7476, 277.252495
394, -1966056, 34860.6441, 277.203961
395, -2077759, 34854.5406, 277.155427
396, -2175155, 34848.4371, 277.106893
397, -2260268, 34842.3336, 277.058360
398, -2332039, 34836.2300, 277.009826
399, -2385848, 34830.1265, 276.961292
400, -2415198, 34824.0230, 276.912758
401, -2414266, 34817.9195, 276.864224
402, -2379651, 34811.8160, 276.815691
403, -2310582, 34805.7125, 276.767157
404, -2207729, 34799.6090, 276.718623
405, -2071185, 34793.5054, 276.670089
406, -1898456, 34787.4019, 276.621556
407, -1683602, 34781.2984, 276.573022
408, -1418426, 34775.1949, 276.524488
409, -1095334, 34769.0914, 276.475954
410, -710252, 34762.9879, 276.427421
411, -263916, 34756.8843, 276.378887
412, 238699, 34750.7808, 276.330353
413, 789595, 34744.6773, 276.281819
414, 1378289, 34738.5738, 276.233285
415, 1991751, 34732.4703, 276.184752
416, 2614864, 34726.3668, 276.136218
417, 3231979, 34720.2632, 276.087684
418, 3828616, 34714.1597, 276.039150
419, 4391826, 34708.0562, 275.990617
420, 4909024, 34701.9527, 275.942083
421, 5366604, 34695.8492, 275.893549
422, 5749683, 34689.7457, 275.845015
423, 6043231, 34683.6422, 275.796481
424, 6234310, 34677.5386, 275.747948
425, 6315426, 34671.4351, 275.699414
426, 6288669, 34665.3316, 275.650880
427, 6169046, 34659.2281, 275.602346
428, 5984627, 34653.1246, 275.553813
429, 5772452, 34647.0211, 275.505279
430, 5571346, 34640.9175, 275.456745
431, 5414023, 34634.8140, 275.408211
432, 5320281, 34628.7105, 275.359677
433, 5292503, 34622.6070, 275.311144
434, 5314815, 34616.5035, 275.262610
435, 5356827, 34610.4000, 275.214076
436, 5381079, 34604.2965, 275.165542
437, 5351251, 34598.1929, 275.117009
438, 5238437, 34592.0894, 275.068475
439, 5025067, 34585.9859, 275.019941
440, 4707770, 34579.8824, 274.971407
441, 4299533, 34573.7789, 274.922873
442, 3829403, 34567.6754, 274.874340
443, 3337837, 34561.5718, 274.825806
444, 2868361, 34555.4683, 274.777272
445, 2458756, 34549.3648, 274.728738
446, 2134947, 34543.2613, 274.680205
447, 1908647, 34537.1578, 274.631671
448, 1778046, 34531.0543, 274.583137
449, 1730580, 34524.9507, 274.534603
450, 1747156, 34518.8472, 274.486069
451, 1807204, 34512.7437, 274.437536
452, 1893811, 34506.6402, 274.389002
453, 1998171, 34500.5367, 274.340468
454, 2122088, 34494.4332, 274.291934
455, 2276571, 34488.3297, 274.243401
456, 2475402, 34482.2261, 274.194867
457, 2725642, 34476.1226, 274.146333
458, 3020080, 34470.0191, 274.097799
459, 3336046, 34463.9156, 274.049265
460, 3640925, 34457.8121, 274.000732
461, 3900753, 34451.7086, 273.952198
462, 4087686, 34445.6050, 273.903664
463, 4184385, 34439.5015, 273.855130
464, 4185392, 34433.3980, 273.806597
465, 4096267, 34427.2945, 273.758063
466, 3931083, 34421.1910, 273.709529
467, 3708785, 34415.0875, 273.660995
468, 3449050, 34408.9840, 273.612461
469, 3168540, 34402.8804, 273.563928
470, 2878823, 34396.7769, 273.515394
471, 2586823, 34390.6734, 273.466860
472, 2297020, 34384.5699, 273.418326
473, 2013020, 34378.4664, 273.369793
474, 1736824, 34372.3629, 273.321259
475, 1466778, 34366.2593, 273.272725
476, 1197357, 34360.1558, 273.224191
477, 922588, 34354.0523, 273.175657
478, 641527, 34347.9488, 273.127124
479, 362026, 34341.8453, 273.078590
480, 100320, 34335.7418, 273.030056
481, -122913, 34329.6382, 272.981522
482, -287409, 34323.5347, 272.932989
483, -377061, 34317.4312, 272.884455
484, -382229, 34311.3277, 272.835921
485, -301113, 34305.2242, 272.787387
486, -140015, 34299.1207, 272.738854
487, 88115, 34293.0172, 272.690320
488, 366588, 34286.9136, 272.641786
489, 677782, 34280.8101, 272.593252
490, 1004713, 34274.7066, 272.544718
491, 1332054, 34268.6031, 272.496185
492, 1648088, 34262.4996, 272.447651
493, 1947282, 34256.3961, 272.399117
494, 2230872, 34250.2925, 272.350583
495, 2503430, 34244.1890, 272.302050
496, 2766829, 34238.0855, 272.253516
497, 3015567, 34231.9820, 272.204982
498, 3236477, 34225.8785, 272.156448
499, 3412422, 34219.7750, 272.107914
500, 3527206, 34213.6715, 272.059381
501, 3569169, 34207.5679, 272.010847
502, 3532647, 34201.4644, 271.962313
503, 3418139, 34195.3609, 271.913779
504, 3232409, 34189.2574, 271.865246
505, 2989022, 34183.1539, 271.816712
506, 2708471, 34177.0504, 271.768178
507, 2416434, 34170.9468, 271.719644
508, 2139696, 34164.8433, 271.671110
509, 1901138, 34158.7398, 271.622577
510, 1715970, 34152.6363, 271.574043
511, 1590442, 34146.5328, 271.525509
512, 1522633, 34140.4293, 271.476975
513, 1504268, 34134.3257, 271.428442
514, 1522870, 34128.2222, 271.379908
515, 1564111, 34122.1187, 271.331374
516, 1614262, 34116.0152, 271.282840
517, 1662392, 34109.9117, 271.234306
518, 1701890, 34103.8082, 271.185773
519, 1731081, 34097.7047, 271.137239
520, 1752832, 34091.6011, 271.088705
521, 1773200, 34085.4976, 271.040171
522, 1799244, 34079.3941, 270.991638
523, 1836465, 34073.2906, 270.943104
524, 1886563, 34067.1871, 270.894570
525, 1946264, 34061.0836, 270.846036
526, 2007564, 34054.9800, 270.797502
527, 2059214, 34048.8765, 270.748969
528, 2088931, 34042.7730, 270.700435
529, 2085922, 34036.6695, 270.651901
530, 2043225, 34030.5660, 270.603367
531, 1959122, 34024.4625, 270.554834
532, 1836719, 34018.3590, 270.506300
533, 1681431, 34012.2554, 270.457766
534, 1497350, 34006.1519, 270.409232
535, 1284371, 34000.0484, 270.360698
536, 1037805, 33993.9449, 270.312165
537, 750627, 33987.8414, 270.263631
538, 416977, 33981.7379, 270.215097
539, 35089, 33975.6343, 270.166563
540, -391057, 33969.5308, 270.118030
541, -850853, 33963.4273, 270.069496
542, -1326450, 33957.3238, 270.020962
543, -1793199, 33951.2203, 269.972428
544, -2222290, 33945.1168, 269.923894
545, -2585332, 33939.0132, 269.875361
546, -2858929, 33932.9097, 269.826827
547, -3027524, 33926.8062, 269.778293
548, -3084695, 33920.7027, 269.729759
549, -3034125, 33914.5992, 269.681226
550, -2890183, 33908.4957, 269.632692
551, -2676280, 33902.3922, 269.584158
552, -2419690, 33896.2886, 269.535624
553, -2144336, 33890.1851, 269.487090
554, -1865172, 33884.0816, 269.438557
555, -1587036, 33877.9781, 269.390023
556, -1307842, 33871.8746, 269.341489
557, -1023560, 33865.7711, 269.292955
558, -732376, 33859.6675, 269.244422
559, -437131, 33853.5640, 269.195888
560, -146686, 33847.4605, 269.147354
561, 123296, 33841.3570, 269.098820
562, 351029, 33835.2535, 269.050286
563, 512224, 33829.1500, 269.001753
564, 586879, 33823.0465, 268.953219
565, 566965, 33816.9429, 268.904685
566, 461339, 33810.8394, 268.856151
567, 295043, 33804.7359, 268.807618
568, 102728, 33798.6324, 268.759084
569, -81378, 33792.5289, 268.710550
570, -232858, 33786.4254, 268.662016
571, -342029, 33780.3218, 268.613483
572, -412919, 33774.2183, 268.564949
573, -458021, 33768.1148, 268.516415
574, -492323, 33762.0113, 268.467881
575, -529147, 33755.9078, 268.419347
576, -578023, 33749.8043, 268.370814
577, -643705, 33743.7007, 268.322280
578, -726135, 33737.5972, 268.273746
579, -821850, 33731.4937, 268.225212
580, -926627, 33725.3902, 268.176679
581, -1037812, 33719.2867, 268.128145
582, -1154681, 33713.1832, 268.079611
583, -1276320, 33707.0797, 268.031077
584, -1397952, 33700.9761, 267.982543
585, -1507422, 33694.8726, 267.934010
586, -1583958, 33688.7691, 267.885476
587, -1600917, 33682.6656, 267.836942
588, -1532486, 33676.5621, 267.788408
589, -1361812, 33670.4586, 267.739875
590, -1086758, 33664.3550, 267.691341
591, -720874, 33658.2515, 267.642807
592, -289872, 33652.1480, 267.594273
593, 174395, 33646.0445, 267.545739
594, 640332, 33639.9410, 267.497206
595, 1081881, 33633.8375, 267.448672
596, 1481577, 33627.7340, 267.400138
597, 1830750, 33621.6304, 267.351604
598, 2127299, 33615.5269, 267.303071
599, 2372415, 33609.4234, 267.254537
600, 2567735, 33603.3199, 267.206003
601, 2713685, 33597.2164, 267.157469
602, 2809086, 33591.1129, 267.108935
603, 2851813, 33585.0093, 267.060402
604, 2840199, 33578.9058, 267.011868
605, 2774746, 33572.8023, 266.963334
606, 2659676, 33566.6988, 266.914800
607, 2503768, 33560.5953, 266.866267
608, 2319781, 33554.4918, 266.817733
609, 2122021, 33548.3882, 266.769199
610, 1922482, 33542.2847, 266.720665
611, 1727148, 33536.1812, 266.672131
612, 1534309, 33530.0777, 266.623598
613, 1335730, 33523.9742, 266.575064
614, 1119968, 33517.8707, 266.526530
615, 876330, 33511.7672, 266.477996
616, 598294, 33505.6636, 266.429463
617, 285956, 33499.5601, 266.380929
618, -52476, 33493.4566, 266.332395
619, -400251, 33487.3531, 266.283861
620, -733182, 33481.2496, 266.235327
621, -1022553, 33475.1461, 266.186794
622, -1239280, 33469.0425, 266.138260
623, -1357843, 33462.9390, 266.089726
624, -1358902, 33456.8355, 266.041192
625, -1230917, 33450.7320, 265.992659
626, -972155, 33444.6285, 265.944125
627, -593536, 33438.5250, 265.895591
628, -120628, 33432.4215, 265.847057
629, 408000, 33426.3179, 265.798523
630, 947293, 33420.2144, 265.749990
631, 1455269, 33414.1109, 265.701456
632, 1901736, 33408.0074, 265.652922
633, 2272539, 33401.9039, 265.604388
634, 2568185, 33395.8004, 265.555855
635, 2798454, 33389.6968, 265.507321
636, 2976267, 33383.5933, 265.458787
637, 3113555, 33377.4898, 265.410253
638, 3219995, 33371.3863, 265.361719
639, 3303581, 33365.2828, 265.313186
640, 3371353, 33359.1793, 265.264652
641, 3429073, 33353.0757, 265.216118
642, 3479613, 33346.9722, 265.167584
643, 3520872, 33340.8687, 265.119051
644, 3544916, 33334.7652, 265.070517
645, 3539824, 33328.6617, 265.021983
646, 3493890, 33322.5582, 264.973449
647, 3399798, 33316.4547, 264.924915
648, 3256193, 33310.3511, 264.876382
649, 3066290, 33304.2476, 264.827848
650, 2835552, 33298.1441, 264.779314
651, 2570680, 33292.0406, 264.730780
652, 2280269, 33285.9371, 264.682247
653, 1975738, 33279.8336, 264.633713
654, 1671009, 33273.7300, 264.585179
655, 1380276, 33267.6265, 264.536645
656, 1114340, 33261.5230, 264.488112
657, 876997, 33255.4195, 264.439578
658, 663794, 33249.3160, 264.391044
659, 464952, 33243.2125, 264.342510
660, 271931, 33237.1090, 264.293976
661, 84342, 33231.0054, 264.245443
662, -86836, 33224.9019, 264.196909
663, -221560, 33218.7984, 264.148375
664, -297090, 33212.6949, 264.099841
665, -295206, 33206.5914, 264.051308
666, -207489, 33200.4879, 264.002774
667, -37391, 33194.3843, 263.954240
668, 200949, 33188.2808, 263.905706
669, 486255, 33182.1773, 263.857172
670, 794379, 33176.0738, 263.808639
671, 1101484, 33169.9703, 263.760105
672, 1385357, 33163.8668, 263.711571
673, 1625563, 33157.7632, 263.663037
674, 1803701, 33151.6597, 263.614504
675, 1904196, 33145.5562, 263.565970
676, 1915214, 33139.4527, 263.517436
677, 1829478, 33133.3492, 263.468902
678, 1645576, 33127.2457, 263.420368
679, 1369926, 33121.1422, 263.371835
680, 1018085, 33115.0386, 263.323301
681, 613197, 33108.9351, 263.274767
682, 180778, 33102.8316, 263.226233
683, -258294, 33096.7281, 263.177700
684, -693033, 33090.6246, 263.129166
685, -1122950, 33084.5211, 263.080632
686, -1553542, 33078.4175, 263.032098
687, -1988709, 33072.3140, 262.983564
688, -2423753, 33066.2105, 262.935031
689, -2842338, 33060.1070, 262.886497
690, -3218658, 33054.0035, 262.837963
691, -3523279, 33047.9000, 262.789429
692, -3729797, 33041.7965, 262.740896
693, -3820346, 33035.6929, 262.692362
694, -3789703, 33029.5894, 262.643828
695, -3647943, 33023.4859, 262.595294
696, -3420584, 33017.3824, 262.546760
697, -3144872, 33011.2789, 262.498227
698, -2862571, 33005.1754, 262.449693
699, -2611692, 32999.0718, 262.401159
700, -2419697, 32992.9683, 262.352625
701, -2299225, 32986.8648, 262.304092
702, -2246374, 32980.7613, 262.255558
703, -2242248, 32974.6578, 262.207024
704, -2258801, 32968.5543, 262.158490
705, -2268326, 32962.4507, 262.109956
706, -2253004, 32956.3472, 262.061423
707, -2210145, 32950.2437, 262.012889
